var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
1840,1,1019.9678971098692,1019.9678971098692,1019.9678971098692,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1840_iter0000_d001840.csv,0,1019.9678971098692
1468,1,1019.9685893195136,1019.9685893195136,1019.9685893195136,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1468_iter0000_d001468.csv,0,1019.9685893195136
1801,1,1019.972090314009,1019.972090314009,1019.972090314009,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1801_iter0000_d001801.csv,0,1019.972090314009
2383,1,1019.9778227836708,1019.9778227836708,1019.9778227836708,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2383_iter0000_d002383.csv,0,1019.9778227836708
1420,1,1019.9794621059893,1019.9794621059893,1019.9794621059893,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1420_iter0000_d001420.csv,0,1019.9794621059893
1604,1,1019.9796836481428,1019.9796836481428,1019.9796836481428,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1604_iter0000_d001604.csv,0,1019.9796836481428
759,1,1019.979985353516,1019.979985353516,1019.979985353516,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0759_iter0000_d000759.csv,0,1019.979985353516
1349,1,1019.980469007128,1019.980469007128,1019.980469007128,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1349_iter0000_d001349.csv,0,1019.980469007128
1506,1,1019.981566414983,1019.981566414983,1019.981566414983,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1506_iter0000_d001506.csv,0,1019.981566414983
1139,1,1019.9821841470116,1019.9821841470116,1019.9821841470116,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1139_iter0000_d001139.csv,0,1019.9821841470116
1784,1,1019.9858953616787,1019.9858953616787,1019.9858953616787,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1784_iter0000_d001784.csv,0,1019.9858953616787
2058,1,1019.9872637721761,1019.9872637721761,1019.9872637721761,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2058_iter0000_d002058.csv,0,1019.9872637721761
789,1,1019.987416663612,1019.987416663612,1019.987416663612,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0789_iter0000_d000789.csv,0,1019.987416663612
1847,1,1019.9907230523828,1019.9907230523828,1019.9907230523828,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1847_iter0000_d001847.csv,0,1019.9907230523828
1244,1,1019.993181028382,1019.993181028382,1019.993181028382,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1244_iter0000_d001244.csv,0,1019.993181028382
2388,1,1019.9961278788279,1019.9961278788279,1019.9961278788279,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2388_iter0000_d002388.csv,0,1019.9961278788279
1484,1,1019.9964038285146,1019.9964038285146,1019.9964038285146,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1484_iter0000_d001484.csv,0,1019.9964038285146
2235,1,1019.9990912481546,1019.9990912481546,1019.9990912481546,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2235_iter0000_d002235.csv,0,1019.9990912481546
1210,1,1020.0021439222476,1020.0021439222476,1020.0021439222476,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1210_iter0000_d001210.csv,0,1020.0021439222476
1286,1,1020.0042249123615,1020.0042249123615,1020.0042249123615,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1286_iter0000_d001286.csv,0,1020.0042249123615
796,1,1020.0046023717357,1020.0046023717357,1020.0046023717357,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0796_iter0000_d000796.csv,0,1020.0046023717357
1510,1,1020.0051423929374,1020.0051423929374,1020.0051423929374,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1510_iter0000_d001510.csv,0,1020.0051423929374
1572,1,1020.0063302861249,1020.0063302861249,1020.0063302861249,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1572_iter0000_d001572.csv,0,1020.0063302861249
2012,1,1020.0076417513392,1020.0076417513392,1020.0076417513392,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2012_iter0000_d002012.csv,0,1020.0076417513392
1035,1,1020.0078146204078,1020.0078146204078,1020.0078146204078,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1035_iter0000_d001035.csv,0,1020.0078146204078
2162,1,1020.0086455404825,1020.0086455404825,1020.0086455404825,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2162_iter0000_d002162.csv,0,1020.0086455404825
970,1,1020.0091675617275,1020.0091675617275,1020.0091675617275,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0970_iter0000_d000970.csv,0,1020.0091675617275
572,1,1020.0092430855105,1020.0092430855105,1020.0092430855105,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0572_iter0000_d000572.csv,0,1020.0092430855105
613,1,1020.0099593572443,1020.0099593572443,1020.0099593572443,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0613_iter0000_d000613.csv,0,1020.0099593572443
962,1,1020.0120628936364,1020.0120628936364,1020.0120628936364,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0962_iter0000_d000962.csv,0,1020.0120628936364
1851,1,1020.0122789463769,1020.0122789463769,1020.0122789463769,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1851_iter0000_d001851.csv,0,1020.0122789463769
850,1,1020.0141370981867,1020.0141370981867,1020.0141370981867,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0850_iter0000_d000850.csv,0,1020.0141370981867
2185,1,1020.015295125717,1020.015295125717,1020.015295125717,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2185_iter0000_d002185.csv,0,1020.015295125717
542,1,1020.0172491868115,1020.0172491868115,1020.0172491868115,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0542_iter0000_d000542.csv,0,1020.0172491868115
1488,1,1020.0175210870524,1020.0175210870524,1020.0175210870524,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1488_iter0000_d001488.csv,0,1020.0175210870524
433,1,1020.0181853539964,1020.0181853539964,1020.0181853539964,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0433_iter0000_d000433.csv,0,1020.0181853539964
1491,1,1020.0182273215266,1020.0182273215266,1020.0182273215266,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1491_iter0000_d001491.csv,0,1020.0182273215266
1648,1,1020.018883519141,1020.018883519141,1020.018883519141,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1648_iter0000_d001648.csv,0,1020.018883519141
967,1,1020.0188845098307,1020.0188845098307,1020.0188845098307,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0967_iter0000_d000967.csv,0,1020.0188845098307
912,1,1020.0196983198693,1020.0196983198693,1020.0196983198693,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0912_iter0000_d000912.csv,0,1020.0196983198693
706,1,1020.0223665290939,1020.0223665290939,1020.0223665290939,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0706_iter0000_d000706.csv,0,1020.0223665290939
981,1,1020.0226765202838,1020.0226765202838,1020.0226765202838,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0981_iter0000_d000981.csv,0,1020.0226765202838
930,1,1020.0273596355972,1020.0273596355972,1020.0273596355972,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0930_iter0000_d000930.csv,0,1020.0273596355972
1098,1,1020.028744302004,1020.028744302004,1020.028744302004,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1098_iter0000_d001098.csv,0,1020.028744302004
1252,1,1020.0294131592705,1020.0294131592705,1020.0294131592705,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1252_iter0000_d001252.csv,0,1020.0294131592705
999,1,1020.0294820828726,1020.0294820828726,1020.0294820828726,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0999_iter0000_d000999.csv,0,1020.0294820828726
1773,1,1020.0319311855708,1020.0319311855708,1020.0319311855708,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1773_iter0000_d001773.csv,0,1020.0319311855708
1911,1,1020.034622030142,1020.034622030142,1020.034622030142,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1911_iter0000_d001911.csv,0,1020.034622030142
1372,1,1020.038426731159,1020.038426731159,1020.038426731159,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1372_iter0000_d001372.csv,0,1020.038426731159
1511,1,1020.0401682142985,1020.0401682142985,1020.0401682142985,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1511_iter0000_d001511.csv,0,1020.0401682142985
1195,1,1020.0431160243719,1020.0431160243719,1020.0431160243719,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1195_iter0000_d001195.csv,0,1020.0431160243719
703,1,1020.0439738898314,1020.0439738898314,1020.0439738898314,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0703_iter0000_d000703.csv,0,1020.0439738898314
1412,1,1020.0445884458967,1020.0445884458967,1020.0445884458967,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1412_iter0000_d001412.csv,0,1020.0445884458967
480,1,1020.0452222415919,1020.0452222415919,1020.0452222415919,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0480_iter0000_d000480.csv,0,1020.0452222415919
1149,1,1020.0468151610793,1020.0468151610793,1020.0468151610793,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1149_iter0000_d001149.csv,0,1020.0468151610793
697,1,1020.047218177816,1020.047218177816,1020.047218177816,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0697_iter0000_d000697.csv,0,1020.047218177816
402,1,1020.0492485315704,1020.0492485315704,1020.0492485315704,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0402_iter0000_d000402.csv,0,1020.0492485315704
832,1,1020.0517135613077,1020.0517135613077,1020.0517135613077,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0832_iter0000_d000832.csv,0,1020.0517135613077
1577,1,1020.0517196622955,1020.0517196622955,1020.0517196622955,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1577_iter0000_d001577.csv,0,1020.0517196622955
1105,1,1020.0528709194153,1020.0528709194153,1020.0528709194153,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1105_iter0000_d001105.csv,0,1020.0528709194153
1082,1,1020.0530326743834,1020.0530326743834,1020.0530326743834,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1082_iter0000_d001082.csv,0,1020.0530326743834
1567,1,1020.0537337920704,1020.0537337920704,1020.0537337920704,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1567_iter0000_d001567.csv,0,1020.0537337920704
486,1,1020.0542687088342,1020.0542687088342,1020.0542687088342,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0486_iter0000_d000486.csv,0,1020.0542687088342
1874,1,1020.0559912479574,1020.0559912479574,1020.0559912479574,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1874_iter0000_d001874.csv,0,1020.0559912479574
1521,1,1020.0563739527905,1020.0563739527905,1020.0563739527905,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1521_iter0000_d001521.csv,0,1020.0563739527905
1580,1,1020.0568782342469,1020.0568782342469,1020.0568782342469,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1580_iter0000_d001580.csv,0,1020.0568782342469
2345,1,1020.0578993264821,1020.0578993264821,1020.0578993264821,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2345_iter0000_d002345.csv,0,1020.0578993264821
1385,1,1020.0596714776462,1020.0596714776462,1020.0596714776462,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1385_iter0000_d001385.csv,0,1020.0596714776462
1799,1,1020.060869815238,1020.060869815238,1020.060869815238,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1799_iter0000_d001799.csv,0,1020.060869815238
458,1,1020.0612722385812,1020.0612722385812,1020.0612722385812,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0458_iter0000_d000458.csv,0,1020.0612722385812
1762,1,1020.0639241229633,1020.0639241229633,1020.0639241229633,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1762_iter0000_d001762.csv,0,1020.0639241229633
1368,1,1020.0698467643634,1020.0698467643634,1020.0698467643634,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1368_iter0000_d001368.csv,0,1020.0698467643634
708,1,1020.0736473257498,1020.0736473257498,1020.0736473257498,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0708_iter0000_d000708.csv,0,1020.0736473257498
771,1,1020.0749647810217,1020.0749647810217,1020.0749647810217,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0771_iter0000_d000771.csv,0,1020.0749647810217
1415,1,1020.0753027590096,1020.0753027590096,1020.0753027590096,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1415_iter0000_d001415.csv,0,1020.0753027590096
632,1,1020.076276660108,1020.076276660108,1020.076276660108,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0632_iter0000_d000632.csv,0,1020.076276660108
165,1,1020.0770939074895,1020.0770939074895,1020.0770939074895,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0165_iter0000_d000165.csv,0,1020.0770939074895
1945,1,1020.0772746563996,1020.0772746563996,1020.0772746563996,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1945_iter0000_d001945.csv,0,1020.0772746563996
1854,1,1020.0782417657488,1020.0782417657488,1020.0782417657488,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1854_iter0000_d001854.csv,0,1020.0782417657488
2249,1,1020.0831834072989,1020.0831834072989,1020.0831834072989,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2249_iter0000_d002249.csv,0,1020.0831834072989
570,1,1020.0852345400415,1020.0852345400415,1020.0852345400415,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0570_iter0000_d000570.csv,0,1020.0852345400415
1875,1,1020.0869559518288,1020.0869559518288,1020.0869559518288,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1875_iter0000_d001875.csv,0,1020.0869559518288
1965,1,1020.0913264055,1020.0913264055,1020.0913264055,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1965_iter0000_d001965.csv,0,1020.0913264055
1475,1,1020.0915377583802,1020.0915377583802,1020.0915377583802,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1475_iter0000_d001475.csv,0,1020.0915377583802
1431,1,1020.0927676723602,1020.0927676723602,1020.0927676723602,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1431_iter0000_d001431.csv,0,1020.0927676723602
318,1,1020.0928158443276,1020.0928158443276,1020.0928158443276,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0318_iter0000_d000318.csv,0,1020.0928158443276
641,1,1020.0962167913168,1020.0962167913168,1020.0962167913168,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0641_iter0000_d000641.csv,0,1020.0962167913168
500,1,1020.0969067894123,1020.0969067894123,1020.0969067894123,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0500_iter0000_d000500.csv,0,1020.0969067894123
1750,1,1020.0979949096188,1020.0979949096188,1020.0979949096188,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1750_iter0000_d001750.csv,0,1020.0979949096188
238,1,1020.0984526970136,1020.0984526970136,1020.0984526970136,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0238_iter0000_d000238.csv,0,1020.0984526970136
525,1,1020.0992432161989,1020.0992432161989,1020.0992432161989,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0525_iter0000_d000525.csv,0,1020.0992432161989
1294,1,1020.0995076217653,1020.0995076217653,1020.0995076217653,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1294_iter0000_d001294.csv,0,1020.0995076217653
151,1,1020.099512700855,1020.099512700855,1020.099512700855,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0151_iter0000_d000151.csv,0,1020.099512700855
35,1,1020.0996492960353,1020.0996492960353,1020.0996492960353,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0035_iter0000_d000035.csv,0,1020.0996492960353
235,1,1020.1005246800383,1020.1005246800383,1020.1005246800383,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0235_iter0000_d000235.csv,0,1020.1005246800383
1253,1,1020.100929568982,1020.100929568982,1020.100929568982,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1253_iter0000_d001253.csv,0,1020.100929568982
453,1,1020.1014713797032,1020.1014713797032,1020.1014713797032,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0453_iter0000_d000453.csv,0,1020.1014713797032
776,1,1020.1024104606847,1020.1024104606847,1020.1024104606847,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0776_iter0000_d000776.csv,0,1020.1024104606847
1758,1,1020.1024279525295,1020.1024279525295,1020.1024279525295,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1758_iter0000_d001758.csv,0,1020.1024279525295
1532,1,1020.1033295436939,1020.1033295436939,1020.1033295436939,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1532_iter0000_d001532.csv,0,1020.1033295436939
495,1,1020.1038109005548,1020.1038109005548,1020.1038109005548,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0495_iter0000_d000495.csv,0,1020.1038109005548
